agebin,month,Cases,Pop,Year,Run_Number,Sample_ID
0,6,0,0,2013,0,94.0
5,6,0.6439913772047,1020.2,2013,0,94.0
0,7,0,0,2013,0,94.0
5,7,0.5496808160096,1018.166666667,2013,0,94.0
0,8,0,0,2013,0,94.0
5,8,0.6563460314646,1019.533333333,2013,0,94.0
0,9,0,0,2013,0,94.0
5,9,0.6690671220422,1018.333333333,2013,0,94.0
0,10,0,0,2013,0,94.0
5,10,0.8974821539596,1016.733333333,2013,0,94.0
0,11,0,0,2013,0,94.0
5,11,0.7546767471358,1015.666666667,2013,0,94.0
0,12,0,0,2013,0,94.0
5,12,0.5264193117619,1016.933333333,2013,0,94.0
0,1,0,0,2014,0,94.0
5,1,0.5383304553106,1017.033333333,2014,0,94.0
0,2,0,0,2014,0,94.0
5,2,0.5264538154006,1016.866666667,2014,0,94.0
0,3,0,0,2014,0,94.0
5,3,0.6812377078459,1018,2014,0,94.0
0,4,0,0,2014,0,94.0
5,4,0.7540827970952,1016.466666667,2014,0,94.0
0,5,0,0,2014,0,94.0
5,5,0.8138505257666,1016.566666667,2014,0,94.0
0,6,0,0,2014,0,94.0
5,6,0.8121461905539,1018.7,2014,0,94.0
0,7,0,0,2014,0,94.0
5,7,0.6563031068072,1019.6,2014,0,94.0
0,8,0,0,2014,0,94.0
5,8,0.7161777466536,1019.3,2014,0,94.0
0,9,0,0,2014,0,94.0
5,9,0.6938481424004,1017.033333333,2014,0,94.0
0,10,0,0,2014,0,94.0
5,10,0.1196054648608,1017.233333333,2014,0,94.0
0,11,0,0,2014,0,94.0
5,11,0.02393521182239,1016.633333333,2014,0,94.0
0,12,0,0,2014,0,94.0
5,12,0.01195623725653,1017.6,2014,0,94.0
0,1,0,0,2015,0,94.0
5,1,0,1015.733333333,2015,0,94.0
0,2,0,0,2015,0,94.0
5,2,0,1016.866666667,2015,0,94.0
0,3,0,0,2015,0,94.0
5,3,0.02392815053463,1016.933333333,2015,0,94.0
0,4,0,0,2015,0,94.0
5,4,0.03591694682837,1016.233333333,2015,0,94.0
0,5,0,0,2015,0,94.0
5,5,0.03582880832255,1018.733333333,2015,0,94.0
0,6,0,0,2015,0,94.0
5,6,0.1553191533312,1018.333333333,2015,0,94.0
0,7,0,0,2015,0,94.0
5,7,0.2390229515731,1018.033333333,2015,0,94.0
0,8,0,0,2015,0,94.0
5,8,0.4783748462796,1017.333333333,2015,0,94.0
0,9,0,0,2015,0,94.0
5,9,0.4559500329196,1014,2015,0,94.0
0,10,0,0,2015,0,94.0
5,10,0.504940694198,1012,2015,0,94.0
0,11,0,0,2015,0,94.0
5,11,0.4202026221901,1013.4,2015,0,94.0
0,12,0,0,2015,0,94.0
5,12,0.6014170590788,1011.5,2015,0,94.0
0,1,0,0,2013,0,40.0
5,1,0.6759031815454,990.0333333333,2013,0,40.0
0,2,0,0,2013,0,40.0
5,2,0.7032993044704,986.0666666667,2013,0,40.0
0,3,0,0,2013,0,40.0
5,3,0.67782019265,987.2333333333,2013,0,40.0
0,4,0,0,2013,0,40.0
5,4,0.7498652599752,989.7333333333,2013,0,40.0
0,5,0,0,2013,0,40.0
5,5,0.7618502527475,990.1333333333,2013,0,40.0
0,6,0,0,2013,0,40.0
5,6,0.61514088884,988.9333333333,2013,0,40.0
0,7,0,0,2013,0,40.0
5,7,1.047540297732,987.2333333333,2013,0,40.0
0,8,0,0,2013,0,40.0
5,8,0.9488521041349,987.3333333333,2013,0,40.0
0,9,0,0,2013,0,40.0
5,9,0.7633664999157,988.1666666667,2013,0,40.0
0,10,0,0,2013,0,40.0
5,10,0.6050610793754,985.3,2013,0,40.0
0,11,0,0,2013,0,40.0
5,11,0.8018453186378,986.2666666667,2013,0,40.0
0,12,0,0,2013,0,40.0
5,12,0.4451973438263,983.8333333333,2013,0,40.0
0,1,0,0,2014,0,40.0
5,1,0.5832058284432,980.5,2014,0,40.0
0,2,0,0,2014,0,40.0
5,2,0.7451007328928,979.7333333333,2014,0,40.0
0,3,0,0,2014,0,40.0
5,3,0.955464867875,980.5,2014,0,40.0
0,4,0,0,2014,0,40.0
5,4,0.8456847108901,978.3,2014,0,40.0
0,5,0,0,2014,0,40.0
5,5,0.8339300630614,977.5,2014,0,40.0
0,6,0,0,2014,0,40.0
5,6,0.8606137521565,975.4666666667,2014,0,40.0
0,7,0,0,2014,0,40.0
5,7,1.094863153994,977.9,2014,0,40.0
0,8,0,0,2014,0,40.0
5,8,0.7332312082872,979,2014,0,40.0
0,9,0,0,2014,0,40.0
5,9,0.6713901422918,978.5666666667,2014,0,40.0
0,10,0,0,2014,0,40.0
5,10,0.174022609368,978.8,2014,0,40.0
0,11,0,0,2014,0,40.0
5,11,0.02485191076994,979.1333333333,2014,0,40.0
0,12,0,0,2014,0,40.0
5,12,0.04953350126743,982.5,2014,0,40.0
0,1,0,0,2015,0,40.0
5,1,0,985.4,2015,0,40.0
0,2,0,0,2015,0,40.0
5,2,0.07411669380963,984.9333333333,2015,0,40.0
0,3,0,0,2015,0,40.0
5,3,0.0493693575263,985.7666666667,2015,0,40.0
0,4,0,0,2015,0,40.0
5,4,0.06172004621476,985.6333333333,2015,0,40.0
0,5,0,0,2015,0,40.0
5,5,0.4940443858504,985.0666666667,2015,0,40.0
0,6,0,0,2015,0,40.0
5,6,0.2969994843006,983.1666666667,2015,0,40.0
0,7,0,0,2015,0,40.0
5,7,0.34642893821,983.3666666667,2015,0,40.0
0,8,0,0,2015,0,40.0
5,8,0.3094688989222,982.8666666667,2015,0,40.0
0,9,0,0,2015,0,40.0
5,9,0.3464759029448,983.2333333333,2015,0,40.0
0,10,0,0,2015,0,40.0
5,10,0.2846727659926,983,2015,0,40.0
0,11,0,0,2015,0,40.0
5,11,0.3099208697677,981.4333333333,2015,0,40.0
0,12,0,0,2015,0,40.0
5,12,0.3228220660239,979.9,2015,0,40.0
0,1,0,0,2013,0,45.0
5,1,0.8138107359409,1031.566666667,2013,0,45.0
0,2,0,0,2013,0,45.0
5,2,0.7319360859692,1030.6,2013,0,45.0
0,3,0,0,2013,0,45.0
5,3,0.7554980516434,1030.666666667,2013,0,45.0
0,4,0,0,2013,0,45.0
5,4,0.8373182527721,1031.666666667,2013,0,45.0
0,5,0,0,2013,0,45.0
5,5,0.8859510300681,1029.966666667,2013,0,45.0
0,6,0,0,2013,0,45.0
5,6,0.9106668410823,1028.733333333,2013,0,45.0
0,7,0,0,2013,0,45.0
5,7,0.68609020859,1028.533333333,2013,0,45.0
0,8,0,0,2013,0,45.0
5,8,0.9010882005095,1026.166666667,2013,0,45.0
0,9,0,0,2013,0,45.0
5,9,0.7829054296017,1025.666666667,2013,0,45.0
0,10,0,0,2013,0,45.0
5,10,1.006880183704,1027.1,2013,0,45.0
0,11,0,0,2013,0,45.0
5,11,0.8140737572685,1031.233333333,2013,0,45.0
0,12,0,0,2013,0,45.0
5,12,0.9100770829245,1029.4,2013,0,45.0
0,1,0,0,2014,0,45.0
5,1,0.8169786231592,1027.566666667,2014,0,45.0
0,2,0,0,2014,0,45.0
5,2,0.936474933289,1026.366666667,2014,0,45.0
0,3,0,0,2014,0,45.0
5,3,1.008287295699,1025.666666667,2014,0,45.0
0,4,0,0,2014,0,45.0
5,4,0.8435597540811,1024.033333333,2014,0,45.0
0,5,0,0,2014,0,45.0
5,5,1.092458859086,1024.6,2014,0,45.0
0,6,0,0,2014,0,45.0
5,6,0.8871856145561,1028.533333333,2014,0,45.0
0,7,0,0,2014,0,45.0
5,7,0.9453203529119,1029.633333333,2014,0,45.0
0,8,0,0,2014,0,45.0
5,8,0.8256850857288,1031.466666667,2014,0,45.0
0,9,0,0,2014,0,45.0
5,9,0.8644518805668,1027.433333333,2014,0,45.0
0,10,0,0,2014,0,45.0
5,10,0.08283889479935,1028.1,2014,0,45.0
0,11,0,0,2014,0,45.0
5,11,0.1067841220647,1025.433333333,2014,0,45.0
0,12,0,0,2014,0,45.0
5,12,0.1068709753454,1024.6,2014,0,45.0
0,1,0,0,2015,0,45.0
5,1,0.130603085272,1024.733333333,2015,0,45.0
0,2,0,0,2015,0,45.0
5,2,0.1664115712047,1023.566666667,2015,0,45.0
0,3,0,0,2015,0,45.0
5,3,0.4634845051914,1023.766666667,2015,0,45.0
0,4,0,0,2015,0,45.0
5,4,0.5936697125435,1024.7,2015,0,45.0
0,5,0,0,2015,0,45.0
5,5,0.5345809785649,1024.166666667,2015,0,45.0
0,6,0,0,2015,0,45.0
5,6,0.5814369441941,1025.333333333,2015,0,45.0
0,7,0,0,2015,0,45.0
5,7,0.6288193948567,1025.466666667,2015,0,45.0
0,8,0,0,2015,0,45.0
5,8,0.6405589878559,1025.666666667,2015,0,45.0
0,9,0,0,2015,0,45.0
5,9,0.6394782755524,1027.4,2015,0,45.0
0,10,0,0,2015,0,45.0
5,10,0.827959459275,1028.633333333,2015,0,45.0
0,11,0,0,2015,0,45.0
5,11,0.6858901847154,1028.833333333,2015,0,45.0
0,12,0,0,2015,0,45.0
5,12,0.9014981612563,1025.7,2015,0,45.0
0,1,0,0,2013,0,2.0
5,1,0.755048442632,1015.166666667,2013,0,2.0
0,2,0,0,2013,0,2.0
5,2,0.826604959555,1015.6,2013,0,2.0
0,3,0,0,2013,0,2.0
5,3,0.9468067772686,1015.166666667,2013,0,2.0
0,4,0,0,2013,0,2.0
5,4,0.9833749327809,1014.533333333,2013,0,2.0
0,5,0,0,2013,0,2.0
5,5,0.8283994551748,1013.4,2013,0,2.0
0,6,0,0,2013,0,2.0
5,6,1.120592923835,1009.733333333,2013,0,2.0
0,7,0,0,2013,0,2.0
5,7,0.8218542896211,1006.666666667,2013,0,2.0
0,8,0,0,2013,0,2.0
5,8,0.896895237267,1003.833333333,2013,0,2.0
0,9,0,0,2013,0,2.0
5,9,0.8266995362937,1000.766666667,2013,0,2.0
0,10,0,0,2013,0,2.0
5,10,0.5723866196349,999.0333333333,2013,0,2.0
0,11,0,0,2013,0,2.0
5,11,0.8495992887765,1002.433333333,2013,0,2.0
0,12,0,0,2013,0,2.0
5,12,0.884775031358,1003.833333333,2013,0,2.0
0,1,0,0,2014,0,2.0
5,1,0.7150921486318,1003.833333333,2014,0,2.0
0,2,0,0,2014,0,2.0
5,2,0.9555290322751,1005.9,2014,0,2.0
0,3,0,0,2014,0,2.0
5,3,1.027862420306,1006.133333333,2014,0,2.0
0,4,0,0,2014,0,2.0
5,4,0.8456904720515,1007.066666667,2014,0,2.0
0,5,0,0,2014,0,2.0
5,5,1.103011962026,1003.766666667,2014,0,2.0
0,6,0,0,2014,0,2.0
5,6,0.9942860752344,1003.4,2014,0,2.0
0,7,0,0,2014,0,2.0
5,7,0.9942530840635,1003.433333333,2014,0,2.0
0,8,0,0,2014,0,2.0
5,8,0.8732637539506,1003.133333333,2014,0,2.0
0,9,0,0,2014,0,2.0
5,9,0.9704865515232,1002.933333333,2014,0,2.0
0,10,0,0,2014,0,2.0
5,10,0.09727172553539,1000.633333333,2014,0,2.0
0,11,0,0,2014,0,2.0
5,11,0.07288096100092,1001.633333333,2014,0,2.0
0,12,0,0,2014,0,2.0
5,12,0.03633407503366,1004.566666667,2014,0,2.0
0,1,0,0,2015,0,2.0
5,1,0.09649702906609,1008.666666667,2015,0,2.0
0,2,0,0,2015,0,2.0
5,2,0.1085627451539,1008.633333333,2015,0,2.0
0,3,0,0,2015,0,2.0
5,3,0.1813694648445,1006.233333333,2015,0,2.0
0,4,0,0,2015,0,2.0
5,4,0.1933390647173,1006.866666667,2015,0,2.0
0,5,0,0,2015,0,2.0
5,5,0.3990524690598,1006.133333333,2015,0,2.0
0,6,0,0,2015,0,2.0
5,6,0.3741485252976,1008.066666667,2015,0,2.0
0,7,0,0,2015,0,2.0
5,7,0.6622789567336,1010.4,2015,0,2.0
0,8,0,0,2015,0,2.0
5,8,0.612013399601,1013.866666667,2015,0,2.0
0,9,0,0,2015,0,2.0
5,9,0.7082017753273,1013.6,2015,0,2.0
0,10,0,0,2015,0,2.0
5,10,0.4677027119324,1014.533333333,2015,0,2.0
0,11,0,0,2015,0,2.0
5,11,0.6105280593038,1016.333333333,2015,0,2.0
0,12,0,0,2015,0,2.0
5,12,0.6334522841498,1017.966666667,2015,0,2.0
0,1,0,0,2013,0,96.0
5,1,0.4076219797134,955.1333333333,2013,0,96.0
0,2,0,0,2013,0,96.0
5,2,0.5745417857543,952.9333333333,2013,0,96.0
0,3,0,0,2013,0,96.0
5,3,0.447429260239,951.7333333333,2013,0,96.0
0,4,0,0,2013,0,96.0
5,4,0.5230871569365,953.6333333333,2013,0,96.0
0,5,0,0,2013,0,96.0
5,5,0.5217194361612,956.1333333333,2013,0,96.0
0,6,0,0,2013,0,96.0
5,6,0.5597574077547,956.3666666667,2013,0,96.0
0,7,0,0,2013,0,96.0
5,7,0.7665919885039,952.2666666667,2013,0,96.0
0,8,0,0,2013,0,96.0
5,8,0.9060238311067,953.4333333333,2013,0,96.0
0,9,0,0,2013,0,96.0
5,9,0.7395891677588,954.1333333333,2013,0,96.0
0,10,0,0,2013,0,96.0
5,10,0.854980234988,953.4333333333,2013,0,96.0
0,11,0,0,2013,0,96.0
5,11,0.9704729951918,952.8,2013,0,96.0
0,12,0,0,2013,0,96.0
5,12,0.907133853063,952.2666666667,2013,0,96.0
0,1,0,0,2014,0,96.0
5,1,0.7282623890787,952.2666666667,2014,0,96.0
0,2,0,0,2014,0,96.0
5,2,1.01813107729,956,2014,0,96.0
0,3,0,0,2014,0,96.0
5,3,0.8760609375313,958.2666666667,2014,0,96.0
0,4,0,0,2014,0,96.0
5,4,1.346160495654,958.0333333333,2014,0,96.0
0,5,0,0,2014,0,96.0
5,5,1.192768976092,958.8333333333,2014,0,96.0
0,6,0,0,2014,0,96.0
5,6,1.292573696002,960.1,2014,0,96.0
0,7,0,0,2014,0,96.0
5,7,1.254208487459,960.3666666667,2014,0,96.0
0,8,0,0,2014,0,96.0
5,8,0.9915714450181,957.0666666667,2014,0,96.0
0,9,0,0,2014,0,96.0
5,9,0.9637633562088,959.4333333333,2014,0,96.0
0,10,0,0,2014,0,96.0
5,10,0.08872760366648,959.8666666667,2014,0,96.0
0,11,0,0,2014,0,96.0
5,11,0.02534986287355,959.9,2014,0,96.0
0,12,0,0,2014,0,96.0
5,12,0,960.2,2014,0,96.0
0,1,0,0,2015,0,96.0
5,1,0.02534370310605,960.1333333333,2015,0,96.0
0,2,0,0,2015,0,96.0
5,2,0,960.7666666667,2015,0,96.0
0,3,0,0,2015,0,96.0
5,3,0,958.8333333333,2015,0,96.0
0,4,0,0,2015,0,96.0
5,4,0.01269918587059,958.0666666667,2015,0,96.0
0,5,0,0,2015,0,96.0
5,5,0.01266789250076,960.4333333333,2015,0,96.0
0,6,0,0,2015,0,96.0
5,6,0.1016890108585,957.1666666667,2015,0,96.0
0,7,0,0,2015,0,96.0
5,7,0.03819190151989,955.7,2015,0,96.0
0,8,0,0,2015,0,96.0
5,8,0.2167079923674,954.4333333333,2015,0,96.0
0,9,0,0,2015,0,96.0
5,9,0.1143961558118,957.2,2015,0,96.0
0,10,0,0,2015,0,96.0
5,10,0.5969448154792,957.9333333333,2015,0,96.0
0,11,0,0,2015,0,96.0
5,11,0.3684174008667,957.7,2015,0,96.0
0,12,0,0,2015,0,96.0
5,12,1.185561594553,954.4,2015,0,96.0
0,1,0,0,2013,0,86.0
5,1,0.5436327755451,984.7333333333,2013,0,86.0
0,2,0,0,2013,0,86.0
5,2,0.7414931617677,984.5,2013,0,86.0
0,3,0,0,2013,0,86.0
5,3,0.5314574157819,984.4,2013,0,86.0
0,4,0,0,2013,0,86.0
5,4,1.076221813448,983.5333333333,2013,0,86.0
0,5,0,0,2013,0,86.0
5,5,0.7299505360425,983.4,2013,0,86.0
0,6,0,0,2013,0,86.0
5,6,0.6064150640741,983.1,2013,0,86.0
0,7,0,0,2013,0,86.0
5,7,0.5935160368681,983.9666666667,2013,0,86.0
0,8,0,0,2013,0,86.0
5,8,0.6056757802144,984.3,2013,0,86.0
0,9,0,0,2013,0,86.0
5,9,0.7667028326541,983.8666666667,2013,0,86.0
0,10,0,0,2013,0,86.0
5,10,0.8379190675914,987.3666666667,2013,0,86.0
0,11,0,0,2013,0,86.0
5,11,0.7512568943202,987.9,2013,0,86.0
0,12,0,0,2013,0,86.0
5,12,0.8252623965964,987.7666666667,2013,0,86.0
0,1,0,0,2014,0,86.0
5,1,0.6889577955008,988.9333333333,2014,0,86.0
0,2,0,0,2014,0,86.0
5,2,0.7384179532528,988.6,2014,0,86.0
0,3,0,0,2014,0,86.0
5,3,0.948820120655,987.3666666667,2014,0,86.0
0,4,0,0,2014,0,86.0
5,4,0.9733662093058,987.4666666667,2014,0,86.0
0,5,0,0,2014,0,86.0
5,5,0.8873881325126,987.1666666667,2014,0,86.0
0,6,0,0,2014,0,86.0
5,6,0.7786732558161,984.3666666667,2014,0,86.0
0,7,0,0,2014,0,86.0
5,7,0.7545411195606,983.6,2014,0,86.0
0,8,0,0,2014,0,86.0
5,8,0.7665988970548,984,2014,0,86.0
0,9,0,0,2014,0,86.0
5,9,0.8269087839872,985.8,2014,0,86.0
0,10,0,0,2014,0,86.0
5,10,0.09885571151972,984.6,2014,0,86.0
0,11,0,0,2014,0,86.0
5,11,0.04949823766947,983.2,2014,0,86.0
0,12,0,0,2014,0,86.0
5,12,0.03720693290234,981,2014,0,86.0
0,1,0,0,2015,0,86.0
5,1,0.02480799332261,980.8666666667,2015,0,86.0
0,2,0,0,2015,0,86.0
5,2,0.04960418492556,981.1,2015,0,86.0
0,3,0,0,2015,0,86.0
5,3,0.2356599224731,980.9333333333,2015,0,86.0
0,4,0,0,2015,0,86.0
5,4,0.1117955362424,979.4666666667,2015,0,86.0
0,5,0,0,2015,0,86.0
5,5,0.4101123707369,979,2015,0,86.0
0,6,0,0,2015,0,86.0
5,6,0.3606350785121,978.3666666667,2015,0,86.0
0,7,0,0,2015,0,86.0
5,7,0.4471364803612,979.5666666667,2015,0,86.0
0,8,0,0,2015,0,86.0
5,8,0.385217724368,979.1,2015,0,86.0
0,9,0,0,2015,0,86.0
5,9,0.5089789638296,980.0666666667,2015,0,86.0
0,10,0,0,2015,0,86.0
5,10,0.5074601480737,983,2015,0,86.0
0,11,0,0,2015,0,86.0
5,11,0.6444602906704,981.7,2015,0,86.0
0,12,0,0,2015,0,86.0
5,12,0.6701802313328,980.3333333333,2015,0,86.0
0,1,0,0,2013,0,35.0
5,1,0.7539023971185,984.4333333333,2013,0,35.0
0,2,0,0,2013,0,35.0
5,2,0.6164290942252,986.8666666667,2013,0,35.0
0,3,0,0,2013,0,35.0
5,3,0.8260987251997,986.7666666667,2013,0,35.0
0,4,0,0,2013,0,35.0
5,4,0.8259592019022,986.9333333333,2013,0,35.0
0,5,0,0,2013,0,35.0
5,5,0.9628652650863,985.6,2013,0,35.0
0,6,0,0,2013,0,35.0
5,6,1.035845819861,986.6333333333,2013,0,35.0
0,7,0,0,2013,0,35.0
5,7,1.168885892257,988.8333333333,2013,0,35.0
0,8,0,0,2013,0,35.0
5,8,1.045316704549,989.3333333333,2013,0,35.0
0,9,0,0,2013,0,35.0
5,9,0.699139745906,991.9333333333,2013,0,35.0
0,10,0,0,2013,0,35.0
5,10,0.8473521564156,990.7333333333,2013,0,35.0
0,11,0,0,2013,0,35.0
5,11,0.7009770842269,989.3333333333,2013,0,35.0
0,12,0,0,2013,0,35.0
5,12,0.8488658303395,988.9666666667,2013,0,35.0
0,1,0,0,2014,0,35.0
5,1,0.8254016702995,987.6,2014,0,35.0
0,2,0,0,2014,0,35.0
5,2,0.824094356969,989.1666666667,2014,0,35.0
0,3,0,0,2014,0,35.0
5,3,1.129726789892,990.8,2014,0,35.0
0,4,0,0,2014,0,35.0
5,4,0.9910498447716,994.4,2014,0,35.0
0,5,0,0,2014,0,35.0
5,5,0.9528112336993,996,2014,0,35.0
0,6,0,0,2014,0,35.0
5,6,0.9909501923248,994.5,2014,0,35.0
0,7,0,0,2014,0,35.0
5,7,1.055055152625,991.7333333333,2014,0,35.0
0,8,0,0,2014,0,35.0
5,8,0.9348250962794,989.1333333333,2014,0,35.0
0,9,0,0,2014,0,35.0
5,9,0.9691459769383,991.7666666667,2014,0,35.0
0,10,0,0,2014,0,35.0
5,10,0.2445888891816,994.8666666667,2014,0,35.0
0,11,0,0,2014,0,35.0
5,11,0.03659881744534,997.3,2014,0,35.0
0,12,0,0,2014,0,35.0
5,12,0.09741776436567,999.1333333333,2014,0,35.0
0,1,0,0,2015,0,35.0
5,1,0.02437314204872,998.3666666667,2015,0,35.0
0,2,0,0,2015,0,35.0
5,2,0.09732035547495,1000.133333333,2015,0,35.0
0,3,0,0,2015,0,35.0
5,3,0.07315850816667,997.8333333333,2015,0,35.0
0,4,0,0,2015,0,35.0
5,4,0.415480947122,995.6333333333,2015,0,35.0
0,5,0,0,2015,0,35.0
5,5,0.269508311525,993.1666666667,2015,0,35.0
0,6,0,0,2015,0,35.0
5,6,0.5378432534635,995.3333333333,2015,0,35.0
0,7,0,0,2015,0,35.0
5,7,0.4765970315784,995.6,2015,0,35.0
0,8,0,0,2015,0,35.0
5,8,0.7570080664009,996.4666666667,2015,0,35.0
0,9,0,0,2015,0,35.0
5,9,0.500836674124,996,2015,0,35.0
0,10,0,0,2015,0,35.0
5,10,0.5744951684028,995.3666666667,2015,0,35.0
0,11,0,0,2015,0,35.0
5,11,0.8909285617992,996.9,2015,0,35.0
0,12,0,0,2015,0,35.0
5,12,0.6845507249236,995.3,2015,0,35.0
0,1,0,0,2013,0,62.0
5,1,0.5687284097075,984.0666666667,2013,0,62.0
0,2,0,0,2013,0,62.0
5,2,0.5932949334383,984.3333333333,2013,0,62.0
0,3,0,0,2013,0,62.0
5,3,0.555517966859,985.5666666667,2013,0,62.0
0,4,0,0,2013,0,62.0
5,4,0.6779346242547,987.0666666667,2013,0,62.0
0,5,0,0,2013,0,62.0
5,5,0.7874068617821,988.9,2013,0,62.0
0,6,0,0,2013,0,62.0
5,6,0.8844018280506,990.5,2013,0,62.0
0,7,0,0,2013,0,62.0
5,7,0.7253039656207,989.7,2013,0,62.0
0,8,0,0,2013,0,62.0
5,8,0.6745631946251,992,2013,0,62.0
0,9,0,0,2013,0,62.0
5,9,0.538908071816,993.3666666667,2013,0,62.0
0,10,0,0,2013,0,62.0
5,10,0.6113493349403,995.0666666667,2013,0,62.0
0,11,0,0,2013,0,62.0
5,11,0.4036663575098,994.6333333333,2013,0,62.0
0,12,0,0,2013,0,62.0
5,12,0.684802994132,994.9333333333,2013,0,62.0
0,1,0,0,2014,0,62.0
5,1,0.6339557021856,997.9666666667,2014,0,62.0
0,2,0,0,2014,0,62.0
5,2,0.5978605914861,997.1666666667,2014,0,62.0
0,3,0,0,2014,0,62.0
5,3,0.6468169251457,996.9333333333,2014,0,62.0
0,4,0,0,2014,0,62.0
5,4,0.6316980496049,1001.533333333,2014,0,62.0
0,5,0,0,2014,0,62.0
5,5,0.9257157854736,998.8666666667,2014,0,62.0
0,6,0,0,2014,0,62.0
5,6,0.7546603344381,999.5666666667,2014,0,62.0
0,7,0,0,2014,0,62.0
5,7,1.219349261373,997.8,2014,0,62.0
0,8,0,0,2014,0,62.0
5,8,0.8779314681888,997.8,2014,0,62.0
0,9,0,0,2014,0,62.0
5,9,0.804152643308,998.5666666667,2014,0,62.0
0,10,0,0,2014,0,62.0
5,10,0.07297080941498,1000.4,2014,0,62.0
0,11,0,0,2014,0,62.0
5,11,0.02434550598264,999.5,2014,0,62.0
0,12,0,0,2014,0,62.0
5,12,0.01218494400382,998.5,2014,0,62.0
0,1,0,0,2015,0,62.0
5,1,0.02430254966021,1001.266666667,2015,0,62.0
0,2,0,0,2015,0,62.0
5,2,0,1002.366666667,2015,0,62.0
0,3,0,0,2015,0,62.0
5,3,0.01215046644211,1001.333333333,2015,0,62.0
0,4,0,0,2015,0,62.0
5,4,0.01214238163084,1002,2015,0,62.0
0,5,0,0,2015,0,62.0
5,5,0.08491193410009,1003,2015,0,62.0
0,6,0,0,2015,0,62.0
5,6,0.1213390473276,1002.7,2015,0,62.0
0,7,0,0,2015,0,62.0
5,7,0.3640413656831,1002.633333333,2015,0,62.0
0,8,0,0,2015,0,62.0
5,8,0.3271803818643,1004.033333333,2015,0,62.0
0,9,0,0,2015,0,62.0
5,9,0.4968624599278,1003.966666667,2015,0,62.0
0,10,0,0,2015,0,62.0
5,10,0.4247149266303,1002.633333333,2015,0,62.0
0,11,0,0,2015,0,62.0
5,11,0.7505804579705,1005,2015,0,62.0
0,12,0,0,2015,0,62.0
5,12,0.5087783206254,1004.366666667,2015,0,62.0
0,1,0,0,2013,0,76.0
5,1,0.8018240164965,1001.466666667,2013,0,76.0
0,2,0,0,2013,0,76.0
5,2,0.5714333495125,1000.7,2013,0,76.0
0,3,0,0,2013,0,76.0
5,3,0.6695460807532,999.4333333333,2013,0,76.0
0,4,0,0,2013,0,76.0
5,4,0.6458020322025,998.5,2013,0,76.0
0,5,0,0,2013,0,76.0
5,5,0.7811663746834,996.8,2013,0,76.0
0,6,0,0,2013,0,76.0
5,6,0.7585559561849,994.4333333333,2013,0,76.0
0,7,0,0,2013,0,76.0
5,7,0.9775694459677,995.6666666667,2013,0,76.0
0,8,0,0,2013,0,76.0
5,8,0.7325884513557,996.4666666667,2013,0,76.0
0,9,0,0,2013,0,76.0
5,9,0.7437533400953,997.8666666667,2013,0,76.0
0,10,0,0,2013,0,76.0
5,10,0.5120240505785,998,2013,0,76.0
0,11,0,0,2013,0,76.0
5,11,0.6596164684743,996.0333333333,2013,0,76.0
0,12,0,0,2013,0,76.0
5,12,0.6606556400657,994.4666666667,2013,0,76.0
0,1,0,0,2014,0,76.0
5,1,0.881524220109,993.7333333333,2014,0,76.0
0,2,0,0,2014,0,76.0
5,2,0.625419982709,992.1333333333,2014,0,76.0
0,3,0,0,2014,0,76.0
5,3,0.9307475723326,993.4666666667,2014,0,76.0
0,4,0,0,2014,0,76.0
5,4,0.8819087818265,993.3,2014,0,76.0
0,5,0,0,2014,0,76.0
5,5,0.8706242013723,992.2,2014,0,76.0
0,6,0,0,2014,0,76.0
5,6,0.7964616734535,992.9333333333,2014,0,76.0
0,7,0,0,2014,0,76.0
5,7,0.8842828050256,990.6333333333,2014,0,76.0
0,8,0,0,2014,0,76.0
5,8,1.066928724758,992.1,2014,0,76.0
0,9,0,0,2014,0,76.0
5,9,0.8076033554971,994.3,2014,0,76.0
0,10,0,0,2014,0,76.0
5,10,0.183380227536,995.2,2014,0,76.0
0,11,0,0,2014,0,76.0
5,11,0.03674743138254,993.2666666667,2014,0,76.0
0,12,0,0,2014,0,76.0
5,12,0.03689104411751,989.4,2014,0,76.0
0,1,0,0,2015,0,76.0
5,1,0.01229163166136,989.8333333333,2015,0,76.0
0,2,0,0,2015,0,76.0
5,2,0.03696576878428,987.4,2015,0,76.0
0,3,0,0,2015,0,76.0
5,3,0,986.4333333333,2015,0,76.0
0,4,0,0,2015,0,76.0
5,4,0.06150579545647,989.0666666667,2015,0,76.0
0,5,0,0,2015,0,76.0
5,5,0.0738368164748,988.6666666667,2015,0,76.0
0,6,0,0,2015,0,76.0
5,6,0.2947014346719,990.8333333333,2015,0,76.0
0,7,0,0,2015,0,76.0
5,7,0.3680301178247,991.7666666667,2015,0,76.0
0,8,0,0,2015,0,76.0
5,8,0.3687613550574,989.8,2015,0,76.0
0,9,0,0,2015,0,76.0
5,9,0.5658723823726,989.0333333333,2015,0,76.0
0,10,0,0,2015,0,76.0
5,10,0.5289676617831,989.0333333333,2015,0,76.0
0,11,0,0,2015,0,76.0
5,11,0.6269154399633,989.7666666667,2015,0,76.0
0,12,0,0,2015,0,76.0
5,12,0.5396686680615,991.9666666667,2015,0,76.0
0,1,0,0,2013,0,48.0
